node1	label	node2
trade 3281487	time	2004-11-01T20:12:41.190
trade 3281487	asset	REP04_G52
trade 3281487	price	0.136
trade 3281487	quantity	1
trade 3281502	buyer	Jonathan (17400)
trade 3281502	seller	Finnegan (19004)
trade 3281502	time	2004-11-01T20:13:32.930
trade 3281502	asset	DEM04_L52
trade 3281502	price	0.366
trade 3281502	quantity	13
trade 3281703	buyer	Kaleb (18499)
trade 3281703	seller	Julian (16571)
trade 3281703	time	2004-11-01T20:39:33.477
trade 3281703	asset	DEM04_G52
trade 3281703	price	0.144
trade 3281703	quantity	1
trade 3281873	buyer	Landon (17389)
trade 3281873	seller	Grady (18973)
trade 3281873	time	2004-11-01T21:04:29.650
trade 3281873	asset	REP04_G52
trade 3281873	price	0.128
trade 3281873	quantity	22
trade 3282048	buyer	Kaleb (18499)
trade 3282048	seller	Landon (17389)
trade 3282048	time	2004-11-01T21:22:46.230
trade 3282048	asset	REP04_G52
trade 3282048	price	0.135
trade 3282048	quantity	1
trade 3282344	buyer	Luciano (19009)
trade 3282344	seller	Kendra (6314)
trade 3282344	time	2004-11-01T21:46:40.127
trade 3282344	asset	DEM04_G52
trade 3282344	price	0.132
trade 3282344	quantity	1
trade 3282557	buyer	Nylah (18990)
trade 3282557	seller	Juan (18305)
trade 3282557	time	2004-11-01T22:04:55.567
trade 3282557	asset	REP04_L52
trade 3282557	price	0.378
trade 3282557	quantity	20
trade 3282618	buyer	Kaleb (18499)
trade 3282618	seller	Lilliana (18829)
trade 3282618	time	2004-11-01T22:08:10.913
trade 3282618	asset	REP04_G52
trade 3282618	price	0.125
trade 3282618	quantity	1
trade 3282691	buyer	Ryan (17264)
trade 3282691	seller	Landon (17389)
trade 3282691	time	2004-11-01T22:12:46.407
trade 3282691	asset	DEM04_G52
trade 3282691	price	0.134
trade 3282691	quantity	3
trade 3282716	buyer	Kaleb (18499)
trade 3282716	seller	Adriana (18684)
trade 3282716	time	2004-11-01T22:14:21.760
trade 3282716	asset	REP04_G52
trade 3282716	price	0.122
trade 3282716	quantity	1
trade 3282767	buyer	Adriana (18684)
trade 3282767	seller	Ismael (18837)
trade 3282767	time	2004-11-01T22:20:55.403
trade 3282767	asset	DEM04_G52
trade 3282767	price	0.138
trade 3282767	quantity	4
trade 3282906	buyer	Penelope (16202)
trade 3282906	seller	Landon (17389)
trade 3282906	time	2004-11-01T22:35:12.450
trade 3282906	asset	REP04_L52
trade 3282906	price	0.393
trade 3282906	quantity	2
trade 3282973	buyer	Aitana (18902)
trade 3282973	seller	Ismael (18837)
trade 3282973	time	2004-11-01T22:48:47.443
trade 3282973	asset	REP04_G52
trade 3282973	price	0.139
trade 3282973	quantity	2
trade 3283142	buyer	Michelle (18807)
trade 3283142	seller	Addilyn (19151)
trade 3283142	time	2004-11-01T23:06:58.197
trade 3283142	asset	REP04_L52
trade 3283142	price	0.363
trade 3283142	quantity	1
trade 3283434	buyer	Jase (19163)
trade 3283434	seller	Adriana (18684)
trade 3283434	time	2004-11-01T23:49:07.347
trade 3283434	asset	DEM04_G52
trade 3283434	price	0.162
trade 3283434	quantity	1
trade 3283536	buyer	Kingston (18213)
trade 3283536	seller	Landon (17389)
trade 3283536	time	2004-11-02T00:04:14.630
trade 3283536	asset	REP04_L52
trade 3283536	price	0.394
trade 3283536	quantity	10
trade 3283836	buyer	Landon (17389)
trade 3283836	seller	Jonathan (17400)
trade 3283836	time	2004-11-02T01:10:26.377
trade 3283836	asset	DEM04_G52
trade 3283836	price	0.143
trade 3283836	quantity	1
trade 3283912	buyer	Kaleb (18499)
trade 3283912	seller	Ethan (13615)
trade 3283912	time	2004-11-02T01:32:58.390
trade 3283912	asset	DEM04_G52
trade 3283912	price	0.135
trade 3283912	quantity	10
trade 3283995	buyer	Landon (17389)
trade 3283995	seller	Ethan (13615)
trade 3283995	time	2004-11-02T01:38:41.857
trade 3283995	asset	REP04_G52
trade 3283995	price	0.153
trade 3283995	quantity	18
trade 3284194	buyer	David (16326)
trade 3284194	seller	Landon (17389)
trade 3284194	time	2004-11-02T02:12:03.613
trade 3284194	asset	DEM04_L52
trade 3284194	price	0.301
trade 3284194	quantity	11
trade 3284207	buyer	Princeton (19021)
trade 3284207	seller	Audrey (17337)
trade 3284207	time	2004-11-02T02:12:37.977
trade 3284207	asset	REP04_L52
trade 3284207	price	0.361
trade 3284207	quantity	2
trade 3284285	buyer	Annie (18637)
trade 3284285	seller	Jonathan (17400)
trade 3284285	time	2004-11-02T02:49:23.237
trade 3284285	asset	DEM04_G52
trade 3284285	price	0.21
trade 3284285	quantity	1
trade 3284301	buyer	Landon (17389)
trade 3284301	seller	Jonathan (17400)
trade 3284301	time	2004-11-02T02:59:52.653
trade 3284301	asset	DEM04_G52
trade 3284301	price	0.144
trade 3284301	quantity	1
trade 3284944	buyer	Ismael (18837)
trade 3284944	seller	Adriana (18684)
trade 3284944	time	2004-11-02T07:30:49.930
trade 3284944	asset	DEM04_G52
trade 3284944	price	0.155
trade 3284944	quantity	5
trade 3285094	buyer	Kamden (19177)
trade 3285094	seller	Blake (18467)
trade 3285094	time	2004-11-02T08:00:11.320
trade 3285094	asset	DEM04_G52
trade 3285094	price	0.13
trade 3285094	quantity	13
trade 3285172	buyer	Landon (17389)
trade 3285172	seller	Joanna (18562)
trade 3285172	time	2004-11-02T08:19:04.940
trade 3285172	asset	REP04_G52
trade 3285172	price	0.133
trade 3285172	quantity	17
trade 3285862	buyer	Sebastian (14385)
trade 3285862	seller	Adriana (18684)
trade 3285862	time	2004-11-02T09:32:52.477
trade 3285862	asset	DEM04_G52
trade 3285862	price	0.153
trade 3285862	quantity	13
trade 3285958	buyer	Landon (17389)
trade 3285958	seller	Adriana (18684)
trade 3285958	time	2004-11-02T09:46:49.113
trade 3285958	asset	DEM04_G52
trade 3285958	price	0.157
trade 3285958	quantity	4
trade 3286938	buyer	Bruce (2691)
trade 3286938	seller	Dylan (268)
trade 3286938	time	2004-11-02T11:42:57.380
trade 3286938	asset	REP04_L52
trade 3286938	price	0.358
trade 3286938	quantity	3
trade 3286949	buyer	Bruce (2691)
trade 3286949	seller	Adriana (18684)
trade 3286949	time	2004-11-02T11:43:21.460
trade 3286949	asset	REP04_G52
trade 3286949	price	0.136
trade 3286949	quantity	14
trade 3287396	buyer	Maximilian (207)
trade 3287396	seller	Juan (18305)
trade 3287396	time	2004-11-02T12:32:40.503
trade 3287396	asset	REP04_G52
trade 3287396	price	0.149
trade 3287396	quantity	20
trade 3287407	buyer	Dominick (19092)
trade 3287407	seller	Carter (4136)
trade 3287407	time	2004-11-02T12:33:16.133
trade 3287407	asset	DEM04_L52
trade 3287407	price	0.323
trade 3287407	quantity	5
trade 3287649	buyer	Jack (15431)
trade 3287649	seller	Landon (17389)
trade 3287649	time	2004-11-02T13:15:31.847
trade 3287649	asset	DEM04_L52
trade 3287649	price	0.328
trade 3287649	quantity	5
trade 3287785	buyer	Maci (19114)
trade 3287785	seller	Landon (17389)
trade 3287785	time	2004-11-02T13:20:56.453
trade 3287785	asset	REP04_G52
trade 3287785	price	0.149
trade 3287785	quantity	19
trade 3288057	buyer	Reid (18707)
trade 3288057	seller	Mila (1535)
trade 3288057	time	2004-11-02T14:00:31.663
trade 3288057	asset	DEM04_G52
trade 3288057	price	0.182
trade 3288057	quantity	7
trade 3288235	buyer	Adriana (18684)
trade 3288235	seller	Kamden (19177)
trade 3288235	time	2004-11-02T14:13:56.987
trade 3288235	asset	DEM04_G52
trade 3288235	price	0.19
trade 3288235	quantity	23
trade 3288494	buyer	Destiny (18841)
trade 3288494	seller	Remington (18494)
trade 3288494	time	2004-11-02T14:36:58.503
trade 3288494	asset	REP04_L52
trade 3288494	price	0.343
trade 3288494	quantity	13
trade 3288550	buyer	Landon (17389)
trade 3288550	seller	Troy (19019)
trade 3288550	time	2004-11-02T14:38:06.383
trade 3288550	asset	DEM04_G52
trade 3288550	price	0.23
trade 3288550	quantity	2
trade 3288910	buyer	Landon (17389)
trade 3288910	seller	Jude (18324)
trade 3288910	time	2004-11-02T14:59:26.153
trade 3288910	asset	REP04_G52
trade 3288910	price	0.095
trade 3288910	quantity	7
trade 3289140	buyer	Dominick (19092)
trade 3289140	seller	Carlos (18313)
trade 3289140	time	2004-11-02T15:32:24.207
trade 3289140	asset	REP04_L52
trade 3289140	price	0.26
trade 3289140	quantity	55
trade 3289396	buyer	Landon (17389)
trade 3289396	seller	Christopher (16914)
trade 3289396	time	2004-11-02T15:47:45.023
trade 3289396	asset	DEM04_G52
trade 3289396	price	0.28
trade 3289396	quantity	7
trade 3289473	buyer	Landon (17389)
trade 3289473	seller	Mckinley (7180)
trade 3289473	time	2004-11-02T15:51:29.917
trade 3289473	asset	DEM04_L52
trade 3289473	price	0.376
trade 3289473	quantity	5
trade 3289603	buyer	Jonathan (17400)
trade 3289603	seller	Dominick (19092)
trade 3289603	time	2004-11-02T15:54:42.763
trade 3289603	asset	DEM04_L52
trade 3289603	price	0.384
trade 3289603	quantity	39
trade 3289815	buyer	Waylon (18124)
trade 3289815	seller	Aspen (18480)
trade 3289815	time	2004-11-02T16:06:38.123
trade 3289815	asset	DEM04_G52
trade 3289815	price	0.45
trade 3289815	quantity	10
trade 3289841	buyer	Kendra (6314)
trade 3289841	seller	Kieran (4286)
trade 3289841	time	2004-11-02T16:07:57.367
trade 3289841	asset	REP04_G52
trade 3289841	price	0.09
trade 3289841	quantity	15
trade 3290075	buyer	Savannah (17386)
trade 3290075	seller	Landon (17389)
trade 3290075	time	2004-11-02T16:22:11.880
trade 3290075	asset	REP04_L52
trade 3290075	price	0.207
trade 3290075	quantity	4
trade 3290321	buyer	Alivia (18551)
trade 3290321	seller	Jonathan (17400)
trade 3290321	time	2004-11-02T16:36:05.673
trade 3290321	asset	DEM04_G52
trade 3290321	price	0.328
trade 3290321	quantity	80
trade 3290457	buyer	Kasen (19173)
trade 3290457	seller	Reid (18707)
trade 3290457	time	2004-11-02T16:44:00.823
trade 3290457	asset	REP04_L52
trade 3290457	price	0.212
trade 3290457	quantity	2
trade 3290765	buyer	Kaliyah (7595)
trade 3290765	seller	Landon (17389)
trade 3290765	time	2004-11-02T17:10:21.687
trade 3290765	asset	DEM04_G52
trade 3290765	price	0.355
trade 3290765	quantity	267
trade 3290833	buyer	Landon (17389)
trade 3290833	seller	Asa (3910)
trade 3290833	time	2004-11-02T17:13:59.487
trade 3290833	asset	REP04_G52
trade 3290833	price	0.048
trade 3290833	quantity	85
trade 3290853	buyer	Esther (18323)
trade 3290853	seller	Asa (3910)
trade 3290853	time	2004-11-02T17:14:53.867
trade 3290853	asset	REP04_G52
trade 3290853	price	0.036
trade 3290853	quantity	7
trade 3291113	buyer	Mira (19197)
trade 3291113	seller	Adriana (18684)
trade 3291113	time	2004-11-02T17:33:14.823
trade 3291113	asset	DEM04_L52
trade 3291113	price	0.42
trade 3291113	quantity	17
trade 3291313	buyer	Cesar (18909)
trade 3291313	seller	Anthony (16685)
trade 3291313	time	2004-11-02T17:42:23.077
trade 3291313	asset	REP04_L52
trade 3291313	price	0.181
trade 3291313	quantity	40
trade 3291377	buyer	Catalina (18381)
trade 3291377	seller	Landon (17389)
trade 3291377	time	2004-11-02T17:47:58.823
trade 3291377	asset	DEM04_G52
trade 3291377	price	0.304
trade 3291377	quantity	1
trade 3291387	buyer	Mario (18790)
trade 3291387	seller	Mila (1535)
trade 3291387	time	2004-11-02T17:48:31.343
trade 3291387	asset	REP04_L52
trade 3291387	price	0.179
trade 3291387	quantity	15
trade 3291848	buyer	Adriana (18684)
trade 3291848	seller	Landon (17389)
trade 3291848	time	2004-11-02T18:24:35.210
trade 3291848	asset	DEM04_G52
trade 3291848	price	0.294
trade 3291848	quantity	12
trade 3292128	buyer	Landon (17389)
trade 3292128	seller	Mohamed (7219)
trade 3292128	time	2004-11-02T19:06:37.233
trade 3292128	asset	DEM04_G52
trade 3292128	price	0.3
trade 3292128	quantity	7
trade 3292156	buyer	Alivia (18551)
trade 3292156	seller	Landon (17389)
trade 3292156	time	2004-11-02T19:07:41.037
trade 3292156	asset	DEM04_G52
trade 3292156	price	0.297
trade 3292156	quantity	29
trade 3292229	buyer	Nova (16619)
trade 3292229	seller	Braelynn (19084)
trade 3292229	time	2004-11-02T19:13:46.570
trade 3292229	asset	REP04_L52
trade 3292229	price	0.155
trade 3292229	quantity	100
trade 3292400	buyer	Bennett (18106)
trade 3292400	seller	Mira (19197)
trade 3292400	time	2004-11-02T19:26:58.547
trade 3292400	asset	DEM04_G52
trade 3292400	price	0.302
trade 3292400	quantity	10
trade 3292599	buyer	Landon (17389)
trade 3292599	seller	Annalise (19080)
trade 3292599	time	2004-11-02T19:40:38.370
trade 3292599	asset	DEM04_G52
trade 3292599	price	0.291
trade 3292599	quantity	8
trade 3292736	buyer	Adriana (18684)
trade 3292736	seller	Alivia (18551)
trade 3292736	time	2004-11-02T19:50:40.203
trade 3292736	asset	REP04_L52
trade 3292736	price	0.19
trade 3292736	quantity	20
trade 3292919	buyer	Bennett (18106)
trade 3292919	seller	Tristan (18390)
trade 3292919	time	2004-11-02T20:09:09.913
trade 3292919	asset	REP04_G52
trade 3292919	price	0.101
trade 3292919	quantity	1
trade 3292920	buyer	Nehemiah (18923)
trade 3292920	seller	Mila (1535)
trade 3292920	time	2004-11-02T20:09:13.210
trade 3292920	asset	REP04_L52
trade 3292920	price	0.227
trade 3292920	quantity	20
trade 3292922	buyer	Kaleb (18499)
trade 3292922	seller	Mila (1535)
trade 3292922	time	2004-11-02T20:09:22.947
trade 3292922	asset	REP04_L52
trade 3292922	price	0.227
trade 3292922	quantity	1
trade 3293225	buyer	Bennett (18106)
trade 3293225	seller	Ethan (13615)
trade 3293225	time	2004-11-02T20:27:24.417
trade 3293225	asset	DEM04_G52
trade 3293225	price	0.21
trade 3293225	quantity	5
trade 3293338	buyer	Landon (17389)
trade 3293338	seller	Amanda (19095)
trade 3293338	time	2004-11-02T20:36:44.750
trade 3293338	asset	REP04_G52
trade 3293338	price	0.098
trade 3293338	quantity	59
trade 3293452	buyer	Sean (18806)
trade 3293452	seller	Amanda (19095)
trade 3293452	time	2004-11-02T20:42:34.810
trade 3293452	asset	REP04_G52
trade 3293452	price	0.098
trade 3293452	quantity	50
trade 3293526	buyer	Landon (17389)
trade 3293526	seller	Case (7996)
trade 3293526	time	2004-11-02T20:45:20.247
trade 3293526	asset	REP04_L52
trade 3293526	price	0.33
trade 3293526	quantity	1
trade 3293795	buyer	Maia (279)
trade 3293795	seller	Lorelai (5366)
trade 3293795	time	2004-11-02T20:56:57.077
trade 3293795	asset	REP04_G52
trade 3293795	price	0.14
trade 3293795	quantity	15
trade 3293822	buyer	Esther (18323)
trade 3293822	seller	Kaleb (18499)
trade 3293822	time	2004-11-02T20:59:32.120
trade 3293822	asset	REP04_G52
trade 3293822	price	0.141
trade 3293822	quantity	20
trade 3294108	buyer	Landon (17389)
trade 3294108	seller	Mila (1535)
trade 3294108	time	2004-11-02T21:07:28.967
trade 3294108	asset	REP04_G52
trade 3294108	price	0.175
trade 3294108	quantity	25
trade 3294826	buyer	Landon (17389)
trade 3294826	seller	Maia (279)
trade 3294826	time	2004-11-02T21:35:58.950
trade 3294826	asset	REP04_G52
trade 3294826	price	0.2
trade 3294826	quantity	44
trade 3294828	buyer	Kaleb (18499)
trade 3294828	seller	Maia (279)
trade 3294828	time	2004-11-02T21:35:59.543
trade 3294828	asset	REP04_G52
trade 3294828	price	0.175
trade 3294828	quantity	1
trade 3294941	buyer	Jaiden (18971)
trade 3294941	seller	Landon (17389)
trade 3294941	time	2004-11-02T21:41:10.477
trade 3294941	asset	REP04_G52
trade 3294941	price	0.188
trade 3294941	quantity	85
trade 3295090	buyer	Cameron (1948)
trade 3295090	seller	Melody (18166)
trade 3295090	time	2004-11-02T21:48:24.123
trade 3295090	asset	DEM04_L52
trade 3295090	price	0.304
trade 3295090	quantity	100
trade 3295273	buyer	Kaleb (18499)
trade 3295273	seller	Maia (279)
trade 3295273	time	2004-11-02T21:58:32.867
trade 3295273	asset	REP04_G52
trade 3295273	price	0.11
trade 3295273	quantity	1
trade 3295363	buyer	Bennett (18106)
trade 3295363	seller	Jaiden (18971)
trade 3295363	time	2004-11-02T22:03:41.457
trade 3295363	asset	REP04_L52
trade 3295363	price	0.525
trade 3295363	quantity	5
trade 3295504	buyer	Gianni (18856)
trade 3295504	seller	Landon (17389)
trade 3295504	time	2004-11-02T22:20:58.393
trade 3295504	asset	REP04_L52
trade 3295504	price	0.589
trade 3295504	quantity	19
trade 3296102	buyer	Kaleb (18499)
trade 3296102	seller	Remington (18494)
trade 3296102	time	2004-11-02T22:56:28.583
trade 3296102	asset	DEM04_G52
trade 3296102	price	0.007
trade 3296102	quantity	59
trade 3296302	buyer	Landon (17389)
trade 3296302	seller	Mila (1535)
trade 3296302	time	2004-11-02T23:13:00.050
trade 3296302	asset	DEM04_L52
trade 3296302	price	0.055
trade 3296302	quantity	10
trade 3296719	buyer	Landon (17389)
trade 3296719	seller	Mila (1535)
trade 3296719	time	2004-11-02T23:50:45.377
trade 3296719	asset	REP04_L52
trade 3296719	price	0.788
trade 3296719	quantity	10
trade 3297092	buyer	Landon (17389)
trade 3297092	seller	Kira (18937)
trade 3297092	time	2004-11-03T00:23:16.583
trade 3297092	asset	DEM04_G52
trade 3297092	price	0.016
trade 3297092	quantity	18
trade 3297251	buyer	Ryan (17264)
trade 3297251	seller	Jaxon (16919)
trade 3297251	time	2004-11-03T00:29:54.383
trade 3297251	asset	DEM04_G52
trade 3297251	price	0.003
trade 3297251	quantity	39
trade 3297305	buyer	Jacqueline (19082)
trade 3297305	seller	Landon (17389)
trade 3297305	time	2004-11-03T00:35:36.260
trade 3297305	asset	REP04_L52
trade 3297305	price	0.938
trade 3297305	quantity	41
trade 3297523	buyer	Phillip (4580)
trade 3297523	seller	Elisa (4100)
trade 3297523	time	2004-11-03T00:55:37.773
trade 3297523	asset	REP04_L52
trade 3297523	price	0.877
trade 3297523	quantity	5
trade 3297570	buyer	Landon (17389)
trade 3297570	seller	Rory (19119)
trade 3297570	time	2004-11-03T00:59:53.653
trade 3297570	asset	REP04_L52
trade 3297570	price	0.852
trade 3297570	quantity	68
trade 3298367	buyer	Kasen (19173)
trade 3298367	seller	Nylah (18990)
trade 3298367	time	2004-11-03T02:23:27.840
trade 3298367	asset	REP04_L52
trade 3298367	price	0.85
trade 3298367	quantity	22
trade 3298409	buyer	Ryan (17264)
trade 3298409	seller	Nylah (18990)
trade 3298409	time	2004-11-03T02:26:00.913
trade 3298409	asset	REP04_L52
trade 3298409	price	0.847
trade 3298409	quantity	60
trade 3298461	buyer	Landon (17389)
trade 3298461	seller	Alaya (18813)
trade 3298461	time	2004-11-03T02:39:00.140
trade 3298461	asset	REP04_L52
trade 3298461	price	0.861
trade 3298461	quantity	48
trade 3298677	buyer	Calvin (183)
trade 3298677	seller	Landon (17389)
trade 3298677	time	2004-11-03T04:23:36.080
trade 3298677	asset	REP04_L52
trade 3298677	price	0.929
trade 3298677	quantity	15
trade 3298854	buyer	Katie (19193)
trade 3298854	seller	Landon (17389)
trade 3298854	time	2004-11-03T06:18:26.080
trade 3298854	asset	REP04_G52
trade 3298854	price	0.049
trade 3298854	quantity	85
trade 3298855	buyer	Katie (19193)
trade 3298855	seller	Bennett (18106)
trade 3298855	time	2004-11-03T06:18:26.190
trade 3298855	asset	REP04_G52
trade 3298855	price	0.05
trade 3298855	quantity	10
trade 3299383	buyer	Zaire (5180)
trade 3299383	seller	Bennett (18106)
trade 3299383	time	2004-11-03T08:00:45.917
trade 3299383	asset	DEM04_G52
trade 3299383	price	0.001
trade 3299383	quantity	6
trade 3299490	buyer	Landon (17389)
trade 3299490	seller	Andre (18616)
trade 3299490	time	2004-11-03T08:17:33.907
trade 3299490	asset	DEM04_G52
trade 3299490	price	0.003
trade 3299490	quantity	1
trade 3299508	buyer	Esther (18323)
trade 3299508	seller	Jane (18579)
trade 3299508	time	2004-11-03T08:17:53.363
trade 3299508	asset	REP04_G52
trade 3299508	price	0.001
trade 3299508	quantity	488
trade 3299673	buyer	Landon (17389)
trade 3299673	seller	John (16234)
trade 3299673	time	2004-11-03T09:00:58.750
trade 3299673	asset	REP04_G52
trade 3299673	price	0.005
trade 3299673	quantity	60
trade 3299770	buyer	Aspen (18480)
trade 3299770	seller	Landon (17389)
trade 3299770	time	2004-11-03T09:13:38.703
trade 3299770	asset	DEM04_L52
trade 3299770	price	0.002
trade 3299770	quantity	2
trade 3299948	buyer	Landon (17389)
trade 3299948	seller	Kingston (18213)
trade 3299948	time	2004-11-03T09:35:14.157
trade 3299948	asset	REP04_L52
trade 3299948	price	0.971
trade 3299948	quantity	61
trade 3300352	buyer	Cameron (1948)
trade 3300352	seller	Derrick (6422)
trade 3300352	time	2004-11-03T10:54:55.410
